Date,Time,Year,EF Scale,Path Length (in miles),Width (in feet),Injury,Fatality,Property Damage,Crops Damage,commnets,Link,month,Decade
1997-03-28 00:00:00,22:38 ,1997,EF0,0.5,20.0,0,0,0,0,,"Mar. 28, 1997 22:38 PM CST",3,1990s
1997-03-28 00:00:00,23:33 ,1997,EF2,6.0,440.0,0,0,100000,0,,"Mar. 28, 1997 23:33 PM CST",3,1990s
1997-03-29 00:00:00,1:10 ,1997,EF3,8.0,100.0,44,0,45000000,0,,"Mar. 29, 1997 01:10 AM EST",3,1990s
1997-03-29 00:00:00,1:30 ,1997,EF3,4.0,100.0,50,0,3200000,0,,"Mar. 29, 1997 01:30 AM EST",3,1990s
1997-03-29 00:00:00,2:25 ,1997,EF1,3.0,100.0,0,0,100000,0,,"Mar. 29, 1997 02:25 AM EST",3,1990s
1997-05-02 00:00:00,17:00 ,1997,EF2,0.9,150.0,0,0,60000,100000,,"May. 02, 1997 17:00 PM CDT",5,1990s
1997-05-26 00:00:00,19:15 ,1997,EF0,0.5,25.0,0,0,10,0,,"May. 26, 1997 19:15 PM CDT",5,1990s
1997-06-13 00:00:00,19:30 ,1997,EF1,0.5,50.0,0,0,500000,0,,"Jun. 13, 1997 19:30 PM EDT",6,1990s
1997-06-17 00:00:00,18:13 ,1997,EF0,1.0,15.0,0,0,130000,0,,"Jun. 17, 1997 18:13 PM CDT",6,1990s
1997-07-04 00:00:00,16:50 ,1997,EF0,1.0,50.0,0,0,25000,0,,"Jul. 04, 1997 16:50 PM EDT",7,1990s
1998-01-07 00:00:00,12:45 ,1998,EF1,0.5,20.0,0,0,250000,0,,"Jan. 07, 1998 12:45 PM CST",1,1990s
1998-03-08 00:00:00,16:05 ,1998,EF0,1.0,220.0,0,0,0,0,,"Mar. 08, 1998 16:05 PM CST",3,1990s
1998-04-03 00:00:00,14:10 ,1998,EF2,6.4,200.0,0,0,100000,0,,"Apr. 03, 1998 14:10 PM CST",4,1990s
1998-04-03 00:00:00,14:35 ,1998,EF2,5.6,200.0,3,0,500000,0,,"Apr. 03, 1998 14:35 PM CST",4,1990s
1998-04-03 00:00:00,14:58 ,1998,EF2,15.8,200.0,0,0,200000,0,,"Apr. 03, 1998 14:58 PM CST",4,1990s
1998-04-03 00:00:00,15:12 ,1998,EF1,4.6,100.0,0,0,250000,0,,"Apr. 03, 1998 15:12 PM CST",4,1990s
1998-04-03 00:00:00,16:08 ,1998,EF2,10.0,200.0,0,0,100000,0,,"Apr. 03, 1998 16:08 PM CST",4,1990s
1998-04-03 00:00:00,16:49 ,1998,EF1,5.5,100.0,0,0,0,0,,"Apr. 03, 1998 16:49 PM CST",4,1990s
1998-04-08 00:00:00,18:00 ,1998,EF0,0.5,200.0,0,0,0,0,,"Apr. 08, 1998 18:00 PM CDT",4,1990s
1998-04-08 00:00:00,19:00 ,1998,EF1,1.0,200.0,0,0,50000,0,,"Apr. 08, 1998 19:00 PM CDT",4,1990s
1998-04-16 00:00:00,3:00 ,1998,EF3,4.0,100.0,3,2,250000,0,,"Apr. 16, 1998 03:00 AM CDT",4,1990s
1998-04-16 00:00:00,3:20 ,1998,EF2,5.0,100.0,2,0,172000,0,,"Apr. 16, 1998 03:20 AM CDT",4,1990s
1998-04-16 00:00:00,6:10 ,1998,EF3,2.0,1300.0,5,0,500000,0,,"Apr. 16, 1998 06:10 AM CDT",4,1990s
1998-04-16 00:00:00,9:18 ,1998,EF2,1.1,200.0,0,0,10000,0,,"Apr. 16, 1998 09:18 AM CDT",4,1990s
1998-04-16 00:00:00,9:20 ,1998,EF3,7.2,400.0,0,0,400000,0,,"Apr. 16, 1998 09:20 AM CDT",4,1990s
1998-04-16 00:00:00,11:05 ,1998,EF0,0.5,100.0,0,0,0,0,,"Apr. 16, 1998 11:05 AM CDT",4,1990s
1998-04-16 00:00:00,11:35 ,1998,EF2,3.0,800.0,0,0,5000,0,,"Apr. 16, 1998 11:35 AM CDT",4,1990s
1998-04-16 00:00:00,14:15 ,1998,EF0,1.0,400.0,0,0,0,0,,"Apr. 16, 1998 14:15 PM CDT",4,1990s
1998-04-16 00:00:00,14:30 ,1998,EF3,14.7,1320.0,60,1,100000000,0,,"Apr. 16, 1998 14:30 PM CDT",4,1990s
1998-04-16 00:00:00,14:55 ,1998,EF2,18.5,880.0,0,0,1000000,0,,"Apr. 16, 1998 14:55 PM CDT",4,1990s
1998-04-16 00:00:00,15:20 ,1998,EF2,7.4,880.0,0,0,50000,0,,"Apr. 16, 1998 15:20 PM CDT",4,1990s
1998-04-16 00:00:00,15:31 ,1998,EF2,8.9,400.0,0,0,0,0,,"Apr. 16, 1998 15:31 PM CDT",4,1990s
1998-04-16 00:00:00,15:33 ,1998,EF0,1.0,25.0,0,0,1000,0,,"Apr. 16, 1998 15:33 PM CDT",4,1990s
1998-04-16 00:00:00,15:40 ,1998,EF2,20.3,880.0,0,0,3000000,0,,"Apr. 16, 1998 15:40 PM CDT",4,1990s
1998-04-16 00:00:00,15:50 ,1998,EF4,23.0,1760.0,6,3,4000000,0,,"Apr. 16, 1998 15:50 PM CDT",4,1990s
1998-04-16 00:00:00,16:15 ,1998,EF5,22.7,1760.0,21,0,4000000,0,,"Apr. 16, 1998 16:15 PM CDT",4,1990s
1998-04-16 00:00:00,16:15 ,1998,EF2,1.0,800.0,0,0,500000,0,,"Apr. 16, 1998 16:15 PM CDT",4,1990s
1998-04-16 00:00:00,16:35 ,1998,EF3,8.6,880.0,4,0,10000000,1000000,,"Apr. 16, 1998 16:35 PM CDT",4,1990s
1998-04-16 00:00:00,17:05 ,1998,EF4,6.9,800.0,1,0,1000000,0,,"Apr. 16, 1998 17:05 PM CDT",4,1990s
1998-04-16 00:00:00,17:10 ,1998,EF3,16.8,800.0,8,0,4000000,0,,"Apr. 16, 1998 17:10 PM CDT",4,1990s
1998-04-16 00:00:00,23:20 ,1998,EF1,11.5,50.0,0,1,750000,0,,"Apr. 16, 1998 23:20 PM EDT",4,1990s
1998-05-07 00:00:00,13:30 ,1998,EF1,6.0,100.0,0,0,375000,0,,"May. 07, 1998 13:30 PM EDT",5,1990s
1998-05-07 00:00:00,14:00 ,1998,EF1,5.0,100.0,0,0,100000,50000,,"May. 07, 1998 14:00 PM EDT",5,1990s
1998-06-02 00:00:00,2:15 ,1998,EF1,1.0,200.0,0,0,1600000,0,,"Jun. 02, 1998 02:15 AM CDT",6,1990s
1998-06-03 00:00:00,19:15 ,1998,EF0,1.0,75.0,0,0,75000,50000,,"Jun. 03, 1998 19:15 PM EDT",6,1990s
1998-06-03 00:00:00,19:20 ,1998,EF1,8.5,75.0,3,0,125000,75000,,"Jun. 03, 1998 19:20 PM EDT",6,1990s
1998-06-14 00:00:00,19:53 ,1998,EF1,1.0,100.0,0,0,10000,0,,"Jun. 14, 1998 19:53 PM CDT",6,1990s
1998-06-30 00:00:00,2:09 ,1998,EF1,1.2,100.0,0,0,20000,0,,"Jun. 30, 1998 02:09 AM CDT",6,1990s
1998-11-10 00:00:00,7:55 ,1998,EF1,5.5,1000.0,0,0,250000,0,,"Nov. 10, 1998 07:55 AM CST",11,1990s
1999-01-17 00:00:00,17:55 ,1999,EF2,3.5,75.0,11,0,2000000,0,,"Jan. 17, 1999 17:55 PM CST",1,1990s
1999-01-17 00:00:00,18:09 ,1999,EF3,10.0,125.0,4,0,1600000,0,,"Jan. 17, 1999 18:09 PM CST",1,1990s
1999-01-17 00:00:00,18:15 ,1999,EF3,7.0,200.0,2,0,100000,0,,"Jan. 17, 1999 18:15 PM CST",1,1990s
1999-01-17 00:00:00,18:25 ,1999,EF3,15.0,600.0,0,0,25000000,0,,"Jan. 17, 1999 18:25 PM CST",1,1990s
1999-01-17 00:00:00,18:25 ,1999,EF4,16.0,500.0,106,6,10000000,0,,"Jan. 17, 1999 18:25 PM CST",1,1990s
1999-01-17 00:00:00,18:35 ,1999,EF1,2.0,350.0,0,0,5000,0,,"Jan. 17, 1999 18:35 PM CST",1,1990s
1999-01-17 00:00:00,18:40 ,1999,EF1,10.0,350.0,4,1,400000,0,,"Jan. 17, 1999 18:40 PM CST",1,1990s
1999-01-17 00:00:00,19:05 ,1999,EF1,10.0,75.0,1,1,750000,0,,"Jan. 17, 1999 19:05 PM CST",1,1990s
1999-01-17 00:00:00,19:06 ,1999,EF1,0.1,100.0,0,0,30000,0,,"Jan. 17, 1999 19:06 PM CST",1,1990s
1999-01-17 00:00:00,19:28 ,1999,EF1,0.6,250.0,0,0,20000,0,,"Jan. 17, 1999 19:28 PM CST",1,1990s
1999-01-17 00:00:00,20:00 ,1999,EF1,0.5,50.0,0,0,50000,0,,"Jan. 17, 1999 20:00 PM CST",1,1990s
1999-01-21 00:00:00,23:28 ,1999,EF0,0.1,10.0,0,0,50,0,,"Jan. 21, 1999 23:28 PM CST",1,1990s
1999-01-22 00:00:00,3:20 ,1999,EF3,15.0,220.0,5,1,1000000,0,,"Jan. 22, 1999 03:20 AM CST",1,1990s
1999-01-22 00:00:00,4:15 ,1999,EF3,4.3,880.0,5,0,72700000,0,,"Jan. 22, 1999 04:15 AM CST",1,1990s
1999-01-22 00:00:00,4:25 ,1999,EF1,3.5,100.0,0,0,300000,0,,"Jan. 22, 1999 04:25 AM CST",1,1990s
1999-01-22 00:00:00,4:43 ,1999,EF2,4.0,220.0,1,0,500000,0,,"Jan. 22, 1999 04:43 AM CST",1,1990s
1999-01-22 00:00:00,11:25 ,1999,EF0,0.1,10.0,0,0,100,0,,"Jan. 22, 1999 11:25 AM CST",1,1990s
1999-01-22 00:00:00,12:05 ,1999,EF0,0.1,10.0,0,0,100,0,,"Jan. 22, 1999 12:05 PM CST",1,1990s
1999-05-05 00:00:00,17:45 ,1999,EF0,0.5,100.0,0,0,0,0,,"May. 05, 1999 17:45 PM CDT",5,1990s
1999-05-05 00:00:00,17:58 ,1999,EF0,0.5,100.0,0,0,0,0,,"May. 05, 1999 17:58 PM CDT",5,1990s
1999-05-05 00:00:00,19:20 ,1999,EF4,6.0,580.0,0,3,295000,0,,"May. 05, 1999 19:20 PM CDT",5,1990s
1999-05-05 00:00:00,20:45 ,1999,EF1,0.1,100.0,0,0,5000,0,,"May. 05, 1999 20:45 PM CDT",5,1990s
1999-05-05 00:00:00,20:58 ,1999,EF1,0.1,100.0,0,0,1000,0,,"May. 05, 1999 20:58 PM CDT",5,1990s
1999-05-05 00:00:00,21:36 ,1999,EF2,0.7,220.0,17,0,1000000,0,,"May. 05, 1999 21:36 PM CDT",5,1990s
1999-08-12 00:00:00,16:00 ,1999,EF0,100.0,5.0,0,0,0,0,,"Aug. 12, 1999 16:00 PM CDT",8,1990s
2000-02-13 00:00:00,18:04 ,2000,EF1,4.3,200.0,1,0,500000,0,,"Feb. 13, 2000 18:04 PM CST",2,2000s
2000-03-25 00:00:00,17:20 ,2000,EF0,0.1,6.0,0,0,0,0,,"Mar. 25, 2000 17:20 PM CST",3,2000s
2000-04-20 00:00:00,17:25 ,2000,EF0,0.4,10.0,0,0,0,0,,"Apr. 20, 2000 17:25 PM CDT",4,2000s
2000-04-20 00:00:00,18:14 ,2000,EF1,2.0,67.0,0,1,30000,0,,"Apr. 20, 2000 18:14 PM CDT",4,2000s
2000-04-20 00:00:00,20:50 ,2000,EF1,0.3,20.0,0,0,200000,0,,"Apr. 20, 2000 20:50 PM EDT",4,2000s
2000-04-20 00:00:00,21:35 ,2000,EF0,0.1,20.0,0,0,0,10000,,"Apr. 20, 2000 21:35 PM EDT",4,2000s
2000-05-20 00:00:00,16:00 ,2000,EF0,0.3,10.0,0,0,0,0,,"May. 20, 2000 16:00 PM CDT",5,2000s
2000-05-23 00:00:00,16:05 ,2000,EF1,0.5,40.0,1,0,0,0,,"May. 23, 2000 16:05 PM EDT",5,2000s
2000-05-23 00:00:00,18:25 ,2000,EF1,0.2,25.0,0,0,0,0,,"May. 23, 2000 18:25 PM CDT",5,2000s
2000-05-24 00:00:00,18:10 ,2000,EF1,4.0,25.0,0,0,0,0,,"May. 24, 2000 18:10 PM CDT",5,2000s
2000-05-24 00:00:00,22:58 ,2000,EF1,0.8,100.0,0,0,20000,0,,"May. 24, 2000 22:58 PM CDT",5,2000s
2000-05-24 00:00:00,23:00 ,2000,EF1,0.3,100.0,0,0,20000,0,,"May. 24, 2000 23:00 PM CDT",5,2000s
2000-05-24 00:00:00,23:50 ,2000,EF0,0.4,10.0,0,0,0,0,,"May. 24, 2000 23:50 PM CDT",5,2000s
2000-05-25 00:00:00,1:30 ,2000,EF1,5.4,50.0,0,0,0,0,,"May. 25, 2000 01:30 AM CDT",5,2000s
2000-05-25 00:00:00,2:00 ,2000,EF2,7.8,440.0,3,0,50000,0,,"May. 25, 2000 02:00 AM CDT",5,2000s
2000-05-25 00:00:00,2:20 ,2000,EF1,1.0,220.0,0,0,0,0,,"May. 25, 2000 02:20 AM CDT",5,2000s
2000-05-25 00:00:00,2:26 ,2000,EF1,0.5,100.0,0,0,0,0,,"May. 25, 2000 02:26 AM CDT",5,2000s
2000-05-25 00:00:00,2:35 ,2000,EF2,2.5,220.0,0,0,0,0,,"May. 25, 2000 02:35 AM CDT",5,2000s
2000-05-26 00:00:00,11:45 ,2000,EF1,1.3,500.0,0,0,20000,0,,"May. 26, 2000 11:45 AM CDT",5,2000s
2000-05-26 00:00:00,17:10 ,2000,EF1,5.8,500.0,0,0,0,0,,"May. 26, 2000 17:10 PM CDT",5,2000s
2000-05-26 00:00:00,17:33 ,2000,EF1,0.3,100.0,0,0,0,0,,"May. 26, 2000 17:33 PM CDT",5,2000s
2000-05-26 00:00:00,17:41 ,2000,EF1,0.2,100.0,0,0,0,0,,"May. 26, 2000 17:41 PM CDT",5,2000s
2000-05-27 00:00:00,13:40 ,2000,EF1,4.9,100.0,0,0,0,0,,"May. 27, 2000 13:40 PM CDT",5,2000s
2000-05-27 00:00:00,13:46 ,2000,EF3,17.2,500.0,0,0,1300000,0,,"May. 27, 2000 13:46 PM CDT",5,2000s
2000-05-27 00:00:00,14:10 ,2000,EF0,0.3,50.0,0,0,0,0,,"May. 27, 2000 14:10 PM CDT",5,2000s
2000-07-20 00:00:00,15:10 ,2000,EF0,0.1,25.0,0,0,2000,0,,"Jul. 20, 2000 15:10 PM CDT",7,2000s
2000-12-16 00:00:00,13:08 ,2000,EF1,1.5,50.0,0,0,50000,0,,"Dec. 16, 2000 13:08 PM CST",12,2000s
2001-02-25 00:00:00,12:40 ,2001,EF0,0.1,10.0,0,0,0,0,,"Feb. 25, 2001 00:40 AM CST",2,2000s
2001-02-25 00:00:00,1:20 ,2001,EF0,0.1,10.0,0,0,0,0,,"Feb. 25, 2001 01:20 AM CST",2,2000s
2001-02-25 00:00:00,1:20 ,2001,EF0,0.1,10.0,0,0,0,0,,"Feb. 25, 2001 01:20 AM CST",2,2000s
2001-02-25 00:00:00,1:30 ,2001,EF0,0.1,10.0,0,0,0,0,,"Feb. 25, 2001 01:30 AM CST",2,2000s
2001-05-31 00:00:00,14:50 ,2001,EF1,5.0,200.0,0,0,100000,0,,"May. 31, 2001 14:50 PM CDT",5,2000s
2001-05-31 00:00:00,16:45 ,2001,EF1,0.7,50.0,0,0,20000,0,,"May. 31, 2001 16:45 PM CDT",5,2000s
2001-05-31 00:00:00,19:05 ,2001,EF2,6.3,440.0,2,1,80000,0,,"May. 31, 2001 19:05 PM CDT",5,2000s
2001-06-02 00:00:00,20:45 ,2001,EF0,1.5,50.0,0,0,200000,0,,"Jun. 02, 2001 20:45 PM EDT",6,2000s
2001-06-27 00:00:00,11:58 ,2001,EF0,0.3,100.0,0,0,0,1000,,"Jun. 27, 2001 11:58 AM CDT",6,2000s
2001-06-27 00:00:00,12:15 ,2001,EF0,0.3,100.0,0,0,0,1000,,"Jun. 27, 2001 12:15 PM CDT",6,2000s
2001-10-24 00:00:00,19:00 ,2001,EF0,0.2,10.0,0,0,0,0,,"Oct. 24, 2001 19:00 PM CDT",10,2000s
2001-10-24 00:00:00,19:20 ,2001,EF0,0.1,6.0,0,0,0,0,,"Oct. 24, 2001 19:20 PM CDT",10,2000s
2001-10-24 00:00:00,20:28 ,2001,EF2,0.2,20.0,0,0,3000000,0,,"Oct. 24, 2001 20:28 PM CDT",10,2000s
2001-11-26 00:00:00,23:25 ,2001,EF3,5.0,200.0,12,2,1500000,0,,"Nov. 26, 2001 23:25 PM CST",11,2000s
2002-04-28 00:00:00,1:40 ,2002,EF1,3.5,75.0,0,0,750000,0,,"Apr. 28, 2002 01:40 AM CDT",4,2000s
2002-04-28 00:00:00,3:00 ,2002,EF0,5.0,50.0,0,0,50000,0,,"Apr. 28, 2002 03:00 AM CDT",4,2000s
2002-04-28 00:00:00,6:34 ,2002,EF3,3.2,350.0,31,0,2300000,0,,"Apr. 28, 2002 06:34 AM CDT",4,2000s
2002-04-28 00:00:00,6:45 ,2002,EF2,0.9,30.0,0,0,0,0,,"Apr. 28, 2002 06:45 AM CDT",4,2000s
2002-04-28 00:00:00,14:42 ,2002,EF0,0.1,10.0,0,0,0,0,,"Apr. 28, 2002 14:42 PM CDT",4,2000s
2002-04-30 00:00:00,22:26 ,2002,EF0,0.1,6.0,0,0,0,0,,"Apr. 30, 2002 22:26 PM CDT",4,2000s
2002-05-01 00:00:00,22:18 ,2002,EF1,0.1,50.0,0,0,100000,0,,"May. 01, 2002 22:18 PM EDT",5,2000s
2002-11-09 00:00:00,22:05 ,2002,EF2,17.0,440.0,1,0,6000000,0,,"Nov. 09, 2002 22:05 PM CST",11,2000s
2002-11-09 00:00:00,22:15 ,2002,EF2,4.0,220.0,0,0,750000,0,,"Nov. 09, 2002 22:15 PM CST",11,2000s
2002-11-09 00:00:00,22:26 ,2002,EF2,10.0,220.0,6,2,500000,0,,"Nov. 09, 2002 22:26 PM CST",11,2000s
2002-11-10 00:00:00,12:10 ,2002,EF1,4.0,220.0,0,0,3000000,0,,"Nov. 10, 2002 00:10 AM CST",11,2000s
2002-11-10 00:00:00,12:50 ,2002,EF0,0.1,20.0,0,0,0,0,,"Nov. 10, 2002 00:50 AM CST",11,2000s
2002-11-10 00:00:00,1:00 ,2002,EF1,0.3,400.0,0,2,100000,0,,"Nov. 10, 2002 01:00 AM CST",11,2000s
2002-11-10 00:00:00,1:05 ,2002,EF0,0.1,20.0,0,0,0,0,,"Nov. 10, 2002 01:05 AM CST",11,2000s
2002-11-10 00:00:00,2:00 ,2002,EF2,2.6,900.0,6,0,500000,0,,"Nov. 10, 2002 02:00 AM CST",11,2000s
2002-11-10 00:00:00,17:40 ,2002,EF0,0.3,33.0,0,0,10000,0,,"Nov. 10, 2002 17:40 PM CST",11,2000s
2002-11-10 00:00:00,17:42 ,2002,EF1,4.1,50.0,0,0,0,0,,"Nov. 10, 2002 17:42 PM CST",11,2000s
2002-11-10 00:00:00,17:45 ,2002,EF2,3.0,500.0,3,0,100000,0,,"Nov. 10, 2002 17:45 PM CST",11,2000s
2002-11-10 00:00:00,17:50 ,2002,EF2,2.0,500.0,0,0,50000,0,,"Nov. 10, 2002 17:50 PM CST",11,2000s
2002-11-10 00:00:00,17:55 ,2002,EF0,0.3,66.0,0,0,50000,0,,"Nov. 10, 2002 17:55 PM CST",11,2000s
2002-11-10 00:00:00,18:35 ,2002,EF0,1.5,25.0,0,0,20000,0,,"Nov. 10, 2002 18:35 PM EST",11,2000s
2002-11-10 00:00:00,18:40 ,2002,EF1,4.1,50.0,0,0,110000,0,,"Nov. 10, 2002 18:40 PM EST",11,2000s
2002-11-10 00:00:00,18:50 ,2002,EF1,4.2,50.0,0,0,130000,0,,"Nov. 10, 2002 18:50 PM EST",11,2000s
2002-11-10 00:00:00,18:52 ,2002,EF2,12.3,450.0,24,2,250000,0,,"Nov. 10, 2002 18:52 PM CST",11,2000s
2002-11-10 00:00:00,19:08 ,2002,EF1,3.4,400.0,0,0,0,0,,"Nov. 10, 2002 19:08 PM CST",11,2000s
2002-11-10 00:00:00,20:10 ,2002,EF2,2.9,100.0,0,0,75000,0,,"Nov. 10, 2002 20:10 PM CST",11,2000s
2002-11-10 00:00:00,20:30 ,2002,EF1,6.2,100.0,0,0,100000,0,,"Nov. 10, 2002 20:30 PM CST",11,2000s
2002-11-10 00:00:00,20:31 ,2002,EF3,8.3,300.0,28,7,968000,0,,"Nov. 10, 2002 20:31 PM EST",11,2000s
2002-11-10 00:00:00,20:46 ,2002,EF0,0.1,20.0,0,0,0,0,,"Nov. 10, 2002 20:46 PM CST",11,2000s
2002-11-10 00:00:00,20:54 ,2002,EF2,5.5,75.0,0,0,213000,0,,"Nov. 10, 2002 20:54 PM EST",11,2000s
2002-11-10 00:00:00,21:43 ,2002,EF3,12.2,900.0,18,4,500000,0,,"Nov. 10, 2002 21:43 PM CST",11,2000s
2003-03-19 00:00:00,11:09 ,2003,EF1,12.2,440.0,1,1,100000,0,,"Mar. 19, 2003 11:09 AM CST",3,2000s
2003-03-19 00:00:00,12:42 ,2003,EF1,0.5,200.0,1,0,10000,0,,"Mar. 19, 2003 12:42 PM CST",3,2000s
2003-03-19 00:00:00,12:50 ,2003,EF1,3.6,200.0,0,0,10000,0,,"Mar. 19, 2003 12:50 PM CST",3,2000s
2003-03-19 00:00:00,14:08 ,2003,EF0,0.1,20.0,0,0,0,0,,"Mar. 19, 2003 14:08 PM CST",3,2000s
2003-05-04 00:00:00,19:45 ,2003,EF0,1.0,100.0,0,0,10000,0,,"May. 04, 2003 19:45 PM CDT",5,2000s
2003-05-04 00:00:00,20:20 ,2003,EF1,2.0,200.0,0,0,25000,0,,"May. 04, 2003 20:20 PM CDT",5,2000s
2003-05-04 00:00:00,20:25 ,2003,EF1,8.0,100.0,0,0,100000,0,,"May. 04, 2003 20:25 PM CDT",5,2000s
2003-05-04 00:00:00,20:30 ,2003,EF1,4.0,150.0,0,0,200000,0,,"May. 04, 2003 20:30 PM CDT",5,2000s
2003-05-04 00:00:00,20:35 ,2003,EF2,4.0,250.0,0,0,750000,0,,"May. 04, 2003 20:35 PM CDT",5,2000s
2003-05-04 00:00:00,21:40 ,2003,EF0,12.0,75.0,0,0,50000,0,,"May. 04, 2003 21:40 PM CDT",5,2000s
2003-05-04 00:00:00,21:50 ,2003,EF1,5.0,100.0,0,0,100000,0,,"May. 04, 2003 21:50 PM CDT",5,2000s
2003-05-04 00:00:00,21:53 ,2003,EF2,17.0,200.0,0,0,3000000,0,,"May. 04, 2003 21:53 PM CDT",5,2000s
2003-05-04 00:00:00,22:00 ,2003,EF2,15.0,200.0,10,0,50000000,0,,"May. 04, 2003 22:00 PM CDT",5,2000s
2003-05-04 00:00:00,22:10 ,2003,EF1,6.0,100.0,0,0,100000,0,,"May. 04, 2003 22:10 PM CDT",5,2000s
2003-05-04 00:00:00,22:20 ,2003,EF1,3.0,100.0,0,0,30000,0,,"May. 04, 2003 22:20 PM CDT",5,2000s
2003-05-04 00:00:00,22:35 ,2003,EF4,26.0,880.0,66,11,30000000,0,,"May. 04, 2003 22:35 PM CDT",5,2000s
2003-05-04 00:00:00,22:35 ,2003,EF0,0.1,10.0,0,0,20000,0,,"May. 04, 2003 22:35 PM CDT",5,2000s
2003-05-04 00:00:00,22:43 ,2003,EF3,14.0,440.0,0,0,100000,0,,"May. 04, 2003 22:43 PM CDT",5,2000s
2003-05-04 00:00:00,22:57 ,2003,EF4,13.0,880.0,20,0,10000000,0,,"May. 04, 2003 22:57 PM CDT",5,2000s
2003-05-04 00:00:00,22:58 ,2003,EF3,7.0,440.0,0,0,25000,0,,"May. 04, 2003 22:58 PM CDT",5,2000s
2003-05-04 00:00:00,23:00 ,2003,EF1,1.0,200.0,3,0,2000000,0,,"May. 04, 2003 23:00 PM CDT",5,2000s
2003-05-04 00:00:00,23:53 ,2003,EF3,11.5,1000.0,1,0,750000,0,,"May. 04, 2003 23:53 PM CDT",5,2000s
2003-05-04 00:00:00,23:55 ,2003,EF1,24.0,100.0,0,0,5000000,0,,"May. 04, 2003 23:55 PM CDT",5,2000s
2003-05-05 00:00:00,12:30 ,2003,EF0,0.1,10.0,0,0,0,0,,"May. 05, 2003 00:30 AM CDT",5,2000s
2003-05-05 00:00:00,12:38 ,2003,EF1,4.0,100.0,0,0,3000000,0,,"May. 05, 2003 00:38 AM CDT",5,2000s
2003-05-05 00:00:00,1:30 ,2003,EF0,0.1,20.0,0,0,0,0,,"May. 05, 2003 01:30 AM CDT",5,2000s
2003-05-05 00:00:00,1:45 ,2003,EF1,3.0,100.0,0,0,500000,0,,"May. 05, 2003 01:45 AM CDT",5,2000s
2003-05-05 00:00:00,8:05 ,2003,EF0,0.5,25.0,0,0,1000,0,,"May. 05, 2003 08:05 AM CDT",5,2000s
2003-05-05 00:00:00,8:50 ,2003,EF0,0.8,50.0,0,0,1000,0,,"May. 05, 2003 08:50 AM CDT",5,2000s
2003-05-05 00:00:00,10:45 ,2003,EF3,1.6,700.0,2,0,50000,0,,"May. 05, 2003 10:45 AM CDT",5,2000s
2003-05-05 00:00:00,12:26 ,2003,EF0,0.5,25.0,0,0,1000,0,,"May. 05, 2003 12:26 PM CDT",5,2000s
2003-05-05 00:00:00,12:45 ,2003,EF0,4.0,200.0,0,0,10000,0,,"May. 05, 2003 12:45 PM CDT",5,2000s
2003-05-05 00:00:00,13:55 ,2003,EF0,0.1,10.0,0,0,0,0,,"May. 05, 2003 13:55 PM CDT",5,2000s
2003-05-05 00:00:00,15:45 ,2003,EF1,3.3,150.0,0,0,0,0,,"May. 05, 2003 15:45 PM CDT",5,2000s
2003-05-05 00:00:00,18:15 ,2003,EF0,0.5,50.0,0,0,1000,0,,"May. 05, 2003 18:15 PM CDT",5,2000s
2003-05-06 00:00:00,22:25 ,2003,EF0,1.0,75.0,0,0,15000,0,,"May. 06, 2003 22:25 PM CDT",5,2000s
2003-05-08 00:00:00,12:20 ,2003,EF1,4.0,100.0,0,0,25000,0,,"May. 08, 2003 12:20 PM CDT",5,2000s
2003-05-11 00:00:00,2:12 ,2003,EF1,4.5,200.0,0,0,500000,0,,"May. 11, 2003 02:12 AM CDT",5,2000s
2003-05-11 00:00:00,2:20 ,2003,EF3,1.0,300.0,1,0,2200000,0,,"May. 11, 2003 02:20 AM CDT",5,2000s
2003-05-11 00:00:00,2:20 ,2003,EF1,3.6,200.0,0,0,500000,0,,"May. 11, 2003 02:20 AM CDT",5,2000s
2003-05-11 00:00:00,2:30 ,2003,EF1,0.5,200.0,0,0,0,0,,"May. 11, 2003 02:30 AM CDT",5,2000s
2003-05-11 00:00:00,2:40 ,2003,EF1,5.5,200.0,0,0,0,0,,"May. 11, 2003 02:40 AM CDT",5,2000s
2003-05-11 00:00:00,2:50 ,2003,EF3,1.0,400.0,0,0,1800000,0,,"May. 11, 2003 02:50 AM CDT",5,2000s
2003-05-15 00:00:00,16:10 ,2003,EF1,2.5,50.0,0,0,150000,0,,"May. 15, 2003 16:10 PM EDT",5,2000s
2003-05-15 00:00:00,16:15 ,2003,EF1,1.5,50.0,0,0,200000,0,,"May. 15, 2003 16:15 PM EDT",5,2000s
2004-03-05 00:00:00,23:35 ,2004,EF0,0.2,100.0,0,0,0,0,,"Mar. 05, 2004 23:35 PM CST",3,2000s
2004-04-22 00:00:00,9:25 ,2004,EF0,0.1,100.0,0,0,25000,0,,"Apr. 22, 2004 09:25 AM CDT",4,2000s
2004-05-26 00:00:00,16:30 ,2004,EF1,2.0,50.0,0,0,30000,0,,"May. 26, 2004 16:30 PM EDT",5,2000s
2004-05-30 00:00:00,5:45 ,2004,EF1,1.0,10.0,0,0,30000,0,,"May. 30, 2004 05:45 AM CDT",5,2000s
2004-05-30 00:00:00,23:45 ,2004,EF1,0.3,50.0,0,0,10000,0,,"May. 30, 2004 23:45 PM CDT",5,2000s
